Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-35.0,5.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-36.0,3.0
sitting,-0.99,-0.02,-0.04,0.12,-0.43,-0.55,-4.0,54.0,-34.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-6.0,-22.0,-58.0
sitting,1.0,0.0,0.06,0.06,-0.06,-0.12,12.0,-45.0,-9.0
unknown,-0.34,0.41,0.84,3.85,4.52,2.2,69.0,22.0,4.0
sitting,1.0,0.02,0.07,0.18,0.98,-0.67,10.0,-45.0,-9.0
unknown,-0.54,0.43,0.69,1.34,-0.61,-1.16,67.0,30.0,-6.0
sitting,1.0,0.06,0.07,0.73,-0.18,0.12,13.0,-42.0,-12.0
unknown,-0.5,0.45,0.68,2.69,2.81,0.79,57.0,23.0,-5.0
sitting,1.0,0.04,0.06,0.12,0.06,-0.31,13.0,-43.0,-8.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,34.0,-35.0,5.0
sitting,1.0,0.04,0.06,0.06,0.67,0.24,14.0,-42.0,-7.0
sitting,-0.99,-0.03,-0.04,-1.4,1.83,-0.06,-6.0,54.0,-31.0
sitting,0.99,0.04,0.14,0.37,-1.04,-0.24,13.0,-39.0,-11.0
sitting,0.99,0.07,0.11,0.0,0.43,-0.12,15.0,-42.0,-8.0
sitting,0.98,0.16,0.08,0.24,-1.04,0.55,17.0,-43.0,-14.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,35.0,-36.0,1.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-21.0,-57.0
supine,0.01,-0.02,1.0,-0.55,0.12,-0.24,49.0,-8.0,25.0
sitting,0.97,0.2,0.14,0.12,0.85,0.24,18.0,-43.0,-6.0
unknown,-0.59,0.37,0.7,0.67,-0.37,0.12,14.0,7.0,17.0
unknown,-0.58,0.38,0.68,2.99,2.56,2.38,15.0,5.0,23.0
unknown,-0.37,0.47,0.75,-4.82,-7.81,-1.89,68.0,26.0,0.0
sitting,-0.99,-0.02,-0.02,0.18,-0.61,-0.12,-5.0,56.0,-24.0
unknown,0.66,-0.57,-0.51,2.26,0.37,-0.67,-16.0,-34.0,-26.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-37.0,2.0
sitting,0.98,0.17,0.08,-0.98,-0.24,1.71,16.0,-42.0,-10.0
unknown,0.68,-0.48,0.56,-0.24,1.04,0.73,12.0,-30.0,9.0
sitting,1.0,0.02,0.08,0.0,0.55,-0.12,12.0,-44.0,-8.0
supine,0.01,-0.01,1.0,-0.06,0.06,-0.18,33.0,-37.0,2.0
side,-0.03,0.98,0.0,0.06,0.12,-0.24,63.0,-12.0,10.0
side,0.02,-1.0,-0.13,-0.49,0.0,-0.12,-37.0,-5.0,-73.0
side,-0.02,0.97,0.09,0.0,0.12,-0.24,57.0,-12.0,16.0
side,-0.02,-1.01,0.11,2.87,0.67,-0.12,-30.0,2.0,11.0
unknown,-0.64,0.55,0.49,-0.73,1.28,-1.77,37.0,4.0,24.0
sitting,0.99,0.11,0.1,-0.31,0.24,0.31,15.0,-42.0,-8.0
side,0.02,-1.0,-0.18,-1.34,0.06,-0.06,-35.0,-6.0,-75.0
side,-0.02,0.97,0.1,19.53,-1.28,-0.49,59.0,-15.0,13.0
unknown,-0.66,0.4,0.61,-1.71,-0.85,0.85,22.0,6.0,26.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-22.0,-59.0
supine,0.02,-0.06,1.01,-7.69,4.46,-12.02,42.0,-19.0,19.0
unknown,0.81,0.3,0.46,-0.61,0.55,1.34,3.0,-27.0,-3.0
unknown,-0.68,0.39,0.59,-0.73,-1.22,0.06,20.0,9.0,26.0
unknown,-0.61,0.15,0.75,6.23,11.23,5.86,47.0,29.0,-2.0
side,0.01,0.96,0.01,-0.31,0.12,-0.24,64.0,-1.0,-66.0
sitting,-0.99,-0.02,-0.04,-0.12,0.67,0.18,-3.0,55.0,-30.0
sitting,-0.99,-0.03,-0.0,1.46,-3.97,0.61,-3.0,53.0,-25.0
supine,-0.04,-0.05,1.0,-0.43,-0.06,-10.31,46.0,-17.0,21.0
sitting,0.98,0.13,0.13,0.0,-0.06,-0.06,18.0,-42.0,-10.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,34.0,-37.0,6.0
unknown,0.67,0.36,0.66,7.93,-9.34,1.89,4.0,-14.0,5.0
unknown,-0.63,0.55,0.49,0.06,0.06,0.06,38.0,5.0,23.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-24.0,-63.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-35.0,4.0
side,0.02,-1.01,0.02,0.98,0.12,-0.12,-41.0,-8.0,-69.0
side,0.02,-1.0,-0.15,0.12,0.12,-0.12,-33.0,-5.0,-76.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-24.0,-61.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,763.0,-94.0
side,0.03,-0.99,0.16,0.49,11.72,3.11,-30.0,-6.0,15.0
sitting,-0.98,-0.08,0.08,0.24,0.43,-0.18,-4.0,51.0,-23.0
sitting,1.0,0.02,0.04,0.67,0.06,-0.55,12.0,-40.0,-10.0
supine,0.01,-0.02,1.0,1.89,-0.79,-1.95,48.0,-6.0,22.0
side,0.0,-1.0,0.16,-0.98,0.37,0.0,-28.0,-6.0,18.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.18,33.0,-36.0,5.0
side,-0.02,0.97,0.08,-0.18,0.12,-0.12,59.0,-15.0,16.0
side,0.02,-1.01,0.05,0.79,0.12,-0.06,-44.0,-9.0,-72.0
unknown,-0.34,0.47,0.83,1.28,-2.38,2.08,71.0,26.0,5.0
side,-0.02,0.97,0.09,-1.16,0.24,-0.18,60.0,-11.0,17.0
sitting,-0.98,-0.16,0.07,0.37,-2.01,-3.66,-7.0,49.0,-22.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,33.0,-35.0,-1.0
side,0.01,0.96,0.01,-0.98,0.12,0.0,64.0,-4.0,-67.0
supine,0.01,-0.02,1.0,-1.46,0.67,-3.36,48.0,-8.0,20.0
unknown,-0.64,0.57,0.46,-1.95,0.67,-0.61,40.0,4.0,20.0
sitting,-0.97,-0.17,0.09,-1.22,-1.04,-1.89,-9.0,49.0,-21.0
unknown,-0.61,0.46,0.27,35.64,-14.16,4.52,46.0,9.0,8.0
sitting,1.01,-0.13,0.28,-5.92,-10.31,-0.18,12.0,-43.0,-6.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-21.0,-62.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-25.0,-57.0
sitting,0.98,0.14,0.13,-0.24,-0.06,0.61,16.0,-42.0,-3.0
unknown,0.7,-0.58,-0.47,0.0,-1.59,2.99,-15.0,-34.0,-30.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-20.0,-60.0
side,-0.02,0.97,0.1,5.74,-1.89,-0.37,65.0,-8.0,23.0
sitting,-0.98,-0.02,-0.04,0.43,0.18,-0.12,-2.0,55.0,-31.0
side,0.02,-1.01,0.02,0.12,0.06,-0.18,-43.0,-8.0,-64.0
side,0.01,0.96,-0.0,0.18,-0.06,-0.12,63.0,-2.0,-73.0
sitting,-0.98,-0.0,0.02,0.0,-1.34,-0.55,-3.0,56.0,-29.0
sitting,-0.99,-0.02,-0.04,0.0,0.0,-0.12,-3.0,54.0,-30.0
side,-0.02,0.97,0.09,-0.12,0.12,-0.12,60.0,-12.0,14.0
unknown,-0.64,0.4,0.59,8.18,4.94,6.53,23.0,6.0,21.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-3.0,-22.0,-59.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-21.0,-61.0
supine,0.01,-0.01,1.0,-0.06,0.12,-0.24,33.0,-37.0,1.0
sitting,0.97,0.16,0.07,-0.31,5.07,2.01,15.0,-41.0,-10.0
unknown,-0.5,0.47,0.69,-12.63,-4.64,-4.82,70.0,28.0,-8.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.06,33.0,-37.0,-1.0
unknown,0.81,0.34,0.47,-0.31,0.06,-0.61,2.0,-29.0,1.0
sitting,0.99,0.12,0.09,3.72,4.58,3.17,16.0,-42.0,-6.0
sitting,1.0,0.05,0.07,-0.24,-0.24,0.0,14.0,-43.0,-8.0
unknown,-0.66,0.39,0.6,14.65,-1.77,2.08,20.0,8.0,18.0
sitting,1.0,0.0,0.06,0.12,0.06,-0.73,12.0,-43.0,-8.0
side,-0.02,0.98,0.06,-0.18,0.0,-0.18,60.0,-13.0,14.0
side,-0.01,-0.99,0.23,0.92,-0.18,-0.31,-25.0,2.0,20.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-6.0,-23.0,-62.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.24,35.0,-35.0,1.0
side,0.0,-1.01,0.05,-1.04,-0.55,-0.12,-42.0,-4.0,-69.0
sitting,0.98,0.13,0.13,0.31,0.73,-0.43,18.0,-39.0,-3.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,35.0,-37.0,4.0
side,0.01,0.96,-0.03,-0.06,0.24,-0.18,59.0,-4.0,-73.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.18,34.0,-35.0,2.0
side,0.02,-1.01,0.06,-0.24,0.24,-0.12,-43.0,-7.0,-68.0
sitting,1.0,0.04,0.05,0.37,0.37,0.31,13.0,-45.0,-9.0
side,-0.02,0.98,0.05,7.45,0.24,-0.18,64.0,-7.0,16.0
sitting,1.0,0.05,0.06,0.18,0.31,0.0,13.0,-44.0,-8.0
side,0.0,0.96,0.02,-0.18,0.06,-0.24,63.0,-2.0,-69.0
sitting,-0.99,-0.03,0.01,0.61,-1.34,-1.22,-4.0,53.0,-28.0
side,0.0,0.96,0.02,1.1,-0.31,0.12,63.0,-2.0,-68.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,36.0,-38.0,1.0
sitting,1.0,0.05,0.06,-0.06,-0.24,-0.43,14.0,-45.0,-8.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-37.0,0.0
sitting,-0.98,-0.11,0.08,-2.81,2.99,5.74,-6.0,50.0,-25.0
unknown,-0.52,0.46,0.68,1.28,-0.85,-0.06,70.0,29.0,-10.0
sitting,0.99,0.09,0.1,-0.55,-0.49,0.49,15.0,-41.0,-8.0
sitting,0.99,0.09,0.1,0.0,-0.18,-0.06,17.0,-43.0,-10.0
sitting,0.99,0.07,0.08,0.18,4.39,-4.94,19.0,-41.0,-8.0
unknown,-0.73,0.44,0.47,-0.61,0.67,-0.73,36.0,12.0,19.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,32.0,-35.0,3.0
side,0.02,-0.99,-0.19,-4.7,0.06,-0.06,-33.0,-6.0,-76.0
sitting,1.0,0.05,0.06,-0.31,-0.49,-0.67,13.0,-43.0,-11.0
sitting,1.0,0.04,0.06,0.43,0.12,-0.49,15.0,-42.0,-14.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.24,36.0,-36.0,0.0
unknown,-0.62,0.57,0.5,1.46,-0.98,1.34,38.0,4.0,18.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-25.0,-57.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,33.0,-36.0,0.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-59.0
side,-0.01,-1.0,0.15,-0.06,0.31,0.0,-28.0,0.0,18.0
unknown,-0.53,0.46,0.5,-7.14,29.48,8.06,66.0,22.0,-9.0
sitting,-0.99,-0.03,0.01,-0.12,0.43,-0.24,-3.0,54.0,-25.0
side,-0.02,0.97,0.1,0.67,0.12,-0.18,57.0,-19.0,18.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.18,-4.0,-23.0,-59.0
side,0.02,-1.01,0.06,0.18,0.12,-0.12,-44.0,-7.0,-64.0
unknown,0.7,0.38,0.59,0.85,0.0,-3.17,5.0,-21.0,6.0
side,0.0,-1.0,0.16,0.18,0.37,-0.12,-27.0,-5.0,20.0
sitting,1.0,0.04,0.05,1.1,1.65,-0.06,14.0,-42.0,-11.0
unknown,-0.67,0.41,0.58,-1.89,-1.22,0.55,23.0,10.0,19.0
unknown,-0.52,0.49,0.64,3.91,-2.81,-11.29,56.0,25.0,-10.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-37.0,0.0
sitting,1.0,0.01,0.05,-0.67,0.12,-0.12,13.0,-41.0,-8.0
sitting,1.0,0.03,0.07,-0.98,0.18,0.12,13.0,-43.0,-12.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-5.0,-24.0,-62.0
sitting,1.0,0.04,0.07,0.0,-0.43,-0.67,13.0,-42.0,-9.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.06,-4.0,-22.0,-60.0
side,-0.03,0.99,-0.0,-5.62,5.86,0.73,63.0,-13.0,8.0
unknown,-0.64,0.43,0.6,1.65,1.04,0.12,24.0,9.0,25.0
unknown,-0.65,0.43,0.6,1.16,0.85,0.0,25.0,10.0,21.0
side,0.02,-1.0,-0.19,1.16,0.18,-0.12,-33.0,-7.0,-80.0
sitting,-0.99,-0.03,0.02,-0.18,0.73,-0.18,-2.0,54.0,-26.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.18,-6.0,-23.0,-60.0
sitting,-0.98,-0.16,0.07,1.22,-0.31,-0.98,-9.0,49.0,-20.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-24.0,-62.0
sitting,0.99,0.03,0.12,-0.06,0.49,-0.18,14.0,-41.0,-9.0
sitting,0.98,0.14,0.13,-0.24,-0.49,-0.31,20.0,-42.0,-2.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,32.0,-36.0,1.0
sitting,1.0,0.05,0.07,0.37,0.98,0.43,14.0,-42.0,-9.0
side,-0.02,0.97,0.04,2.56,2.69,0.37,64.0,-1.0,-67.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,33.0,-38.0,5.0
sitting,-0.98,-0.16,0.07,-2.26,2.32,0.43,-6.0,51.0,-21.0
unknown,-0.66,0.41,0.6,0.43,0.06,0.43,23.0,11.0,23.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,34.0,-36.0,4.0
side,0.01,-1.0,0.17,-0.12,-0.79,0.18,-26.0,-6.0,20.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-23.0,-58.0
side,-0.02,0.97,0.09,0.92,0.12,-0.12,60.0,-12.0,13.0
sitting,1.0,0.04,0.06,-0.12,-0.18,-0.43,13.0,-45.0,-5.0
supine,0.01,-0.02,1.01,0.0,0.18,-0.18,34.0,-37.0,1.0
side,0.02,-1.0,-0.16,0.31,0.12,-0.12,-34.0,-4.0,-76.0
unknown,0.68,-0.52,0.53,1.59,0.49,1.22,9.0,-28.0,4.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,33.0,-38.0,5.0
supine,-0.02,-0.05,1.0,0.49,-0.18,-13.31,45.0,-15.0,16.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.06,-5.0,-24.0,-65.0
sitting,0.99,0.11,0.08,1.28,1.4,0.43,15.0,-42.0,-7.0
unknown,-0.22,-0.62,-0.79,1.34,5.07,-4.27,-27.0,-1.0,-48.0
unknown,0.69,-0.55,-0.48,1.53,-0.43,0.12,-16.0,-37.0,-29.0
sitting,0.98,0.14,0.13,0.24,0.37,-0.37,19.0,-39.0,-1.0
sitting,-0.98,-0.14,0.08,0.73,0.06,-0.92,-8.0,52.0,-22.0
side,0.01,-1.0,0.15,-0.73,0.37,0.0,-27.0,-4.0,18.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.18,34.0,-35.0,2.0
side,0.0,0.97,0.01,-3.23,1.04,-1.59,63.0,-4.0,-66.0
unknown,-0.6,0.38,0.73,-12.27,5.31,-6.41,14.0,5.0,20.0
side,-0.02,-1.01,0.09,-0.06,0.0,-0.18,-30.0,0.0,13.0
sitting,1.0,0.01,0.07,0.12,0.0,0.31,12.0,-42.0,-8.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,32.0,-38.0,3.0
supine,0.01,-0.01,1.0,-0.06,0.12,-0.24,34.0,-37.0,5.0
side,-0.04,0.97,0.03,-0.43,0.73,-0.67,65.0,2.0,-70.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,33.0,-37.0,5.0
side,-0.02,0.97,0.08,1.89,0.12,-0.18,60.0,-15.0,20.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,34.0,-36.0,3.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.24,36.0,-37.0,5.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,35.0,-37.0,3.0
sitting,0.99,0.09,0.09,-0.37,-0.49,0.18,17.0,-43.0,-14.0
sitting,-0.99,-0.03,0.01,0.37,0.43,0.49,-4.0,52.0,-27.0
unknown,-0.54,0.47,0.67,0.37,0.06,-0.12,66.0,30.0,-8.0
side,0.0,0.96,0.02,-0.31,0.18,-0.18,61.0,-3.0,-68.0
unknown,0.66,-0.53,0.56,2.08,0.24,-0.49,7.0,-28.0,3.0
sitting,1.0,0.07,0.06,0.73,1.95,0.98,15.0,-43.0,-7.0
supine,0.02,-0.02,1.0,-0.67,0.49,-0.37,49.0,-9.0,20.0
supine,0.01,-0.02,1.0,0.0,0.24,-0.24,32.0,-36.0,4.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,33.0,-35.0,2.0
side,-0.01,-1.0,0.15,-0.06,0.31,-0.06,-28.0,1.0,13.0
sitting,-0.99,-0.03,-0.04,3.42,-0.61,-1.34,-5.0,54.0,-33.0
side,0.02,-1.01,-0.04,-0.49,0.12,-0.12,-40.0,-4.0,-67.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-7.0,-23.0,-62.0
side,-0.02,-1.01,0.11,0.31,-0.12,-0.24,-29.0,-2.0,15.0
unknown,-0.78,0.3,0.55,-52.98,0.73,-6.35,20.0,11.0,23.0
sitting,-0.99,0.0,0.01,0.85,0.49,0.79,-2.0,54.0,-32.0
unknown,-0.6,0.33,0.69,0.12,1.65,-1.04,16.0,8.0,18.0
sitting,0.99,0.04,0.13,0.12,0.0,0.18,11.0,-39.0,-6.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-24.0,-65.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,36.0,-33.0,1.0
unknown,-0.64,0.41,0.61,-0.92,-0.18,-1.95,19.0,6.0,23.0
sitting,-0.98,-0.1,0.07,-0.06,0.31,-0.31,-8.0,50.0,-24.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.18,-5.0,-20.0,-52.0
side,0.02,-1.01,0.04,-0.12,0.12,-0.18,-42.0,-11.0,-63.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,33.0,-37.0,1.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-5.0,-23.0,-57.0
unknown,-0.57,0.39,0.69,-0.79,0.43,-0.12,14.0,3.0,27.0
sitting,-0.98,-0.14,0.07,-0.12,-0.06,0.24,-6.0,52.0,-22.0
unknown,-0.34,0.45,0.81,-0.43,0.79,0.31,73.0,24.0,0.0
side,-0.02,0.97,0.08,0.24,0.12,-0.12,60.0,-13.0,14.0
side,-0.02,0.97,0.08,1.1,0.12,-0.24,61.0,-13.0,19.0
unknown,0.67,-0.54,0.54,-0.92,-0.85,-1.04,8.0,-27.0,5.0
unknown,-0.65,0.4,0.61,1.83,1.16,-0.67,19.0,10.0,27.0
sitting,-0.98,-0.05,0.09,22.09,2.56,-1.83,-5.0,51.0,-22.0
side,-0.02,0.97,0.07,-0.31,0.06,-0.06,59.0,-13.0,17.0
sitting,0.99,0.12,0.08,-1.4,-1.28,-1.16,17.0,-42.0,-7.0
prone,-0.05,0.09,-1.0,0.0,0.18,-0.18,-5.0,-23.0,-60.0
side,-0.02,0.97,0.09,-0.49,0.12,-0.18,59.0,-11.0,18.0
side,0.02,-1.01,0.02,2.56,0.18,0.18,-40.0,-7.0,-70.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-5.0,-23.0,-61.0
side,-0.04,0.97,0.04,3.48,-9.7,0.79,70.0,0.0,21.0
sitting,0.99,0.1,0.1,0.43,1.1,-0.06,16.0,-42.0,-6.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-7.0,-22.0,-63.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-6.0,-23.0,-63.0
unknown,-0.63,0.42,0.61,-1.34,10.86,-3.05,21.0,9.0,20.0
side,0.02,-0.99,-0.2,0.49,0.12,-0.06,-33.0,-5.0,-80.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,33.0,-37.0,0.0
sitting,-0.98,-0.04,0.08,7.14,22.46,5.43,-4.0,53.0,-26.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.24,34.0,-37.0,1.0
side,0.02,-1.01,0.02,0.18,0.12,-0.12,-42.0,-8.0,-66.0
supine,0.01,-0.03,1.0,0.92,-0.31,0.0,43.0,-16.0,17.0
sitting,0.98,0.16,0.07,0.24,1.71,-0.06,19.0,-43.0,-9.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.24,-4.0,-26.0,-60.0
sitting,-0.98,-0.01,0.02,-0.43,-0.12,-0.98,-4.0,53.0,-25.0
side,-0.01,-1.0,0.15,-0.49,-0.06,-0.43,-29.0,1.0,15.0
side,-0.01,-1.0,0.18,3.11,0.24,-0.55,-28.0,1.0,19.0
side,0.02,-1.01,0.06,0.55,0.12,-0.12,-43.0,-8.0,-61.0
sitting,1.0,0.05,0.05,0.06,-0.67,-0.31,12.0,-44.0,-7.0
side,0.01,-1.0,0.16,-0.55,0.31,0.0,-26.0,-8.0,15.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,33.0,-35.0,1.0
side,0.01,0.96,0.0,0.37,0.12,-0.06,60.0,-2.0,-70.0
unknown,0.82,0.31,0.47,0.12,0.24,-0.49,1.0,-29.0,-3.0
supine,0.01,-0.03,1.0,0.24,0.06,-0.12,48.0,-8.0,19.0
unknown,-0.54,0.44,0.69,-1.04,0.0,-0.98,70.0,29.0,-11.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,34.0,-36.0,3.0
sitting,1.0,0.04,0.06,0.0,0.18,-0.18,13.0,-43.0,-7.0
sitting,-0.98,-0.08,0.06,-0.55,0.98,0.79,-6.0,52.0,-26.0
sitting,-0.99,-0.02,-0.01,-0.12,0.24,-0.43,-2.0,53.0,-29.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.12,34.0,-36.0,0.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.12,32.0,-36.0,0.0
sitting,-0.98,-0.09,0.06,-0.79,1.4,0.98,-6.0,53.0,-28.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,32.0,-36.0,4.0
supine,-0.01,0.03,0.99,-12.08,-4.39,91.55,44.0,-12.0,19.0
side,-0.01,-0.99,0.2,0.37,0.06,-0.06,-27.0,1.0,15.0
sitting,-0.99,-0.03,-0.02,0.18,0.0,-0.49,-2.0,52.0,-30.0
unknown,-0.68,0.48,0.51,0.43,-1.77,1.95,34.0,9.0,21.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.31,33.0,-35.0,3.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-38.0,2.0
sitting,-0.99,-0.04,0.01,0.06,-0.24,-0.06,-6.0,54.0,-27.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-23.0,-64.0
side,0.01,0.96,-0.0,-0.61,0.43,-0.18,62.0,-1.0,-68.0
sitting,1.01,-0.03,0.06,6.1,3.91,8.73,10.0,-39.0,-9.0
sitting,1.0,0.06,0.07,1.4,1.46,-0.18,15.0,-45.0,-9.0
side,0.02,-0.99,-0.2,-0.67,0.24,-0.12,-31.0,-7.0,-74.0
sitting,1.01,-0.0,0.05,1.46,-2.01,-5.0,11.0,-42.0,-9.0
sitting,0.99,0.04,0.13,0.0,0.24,-0.06,13.0,-41.0,-8.0
sitting,-0.99,-0.03,-0.02,-0.73,2.32,0.79,-4.0,54.0,-27.0
sitting,1.0,0.04,0.07,-0.06,0.0,-0.43,13.0,-44.0,-10.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-5.0,-23.0,-61.0
side,-0.02,0.97,0.1,5.86,10.44,1.16,59.0,-11.0,16.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.12,33.0,-38.0,3.0
sitting,1.0,0.04,0.06,0.0,0.24,0.06,12.0,-44.0,-11.0
unknown,0.64,-0.59,-0.45,0.73,0.0,1.53,-20.0,-34.0,-26.0
sitting,0.99,0.03,0.11,-0.18,0.55,-0.06,13.0,-42.0,-10.0
side,-0.03,0.98,0.01,4.09,0.24,-1.89,62.0,-15.0,12.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-34.0,6.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.06,-6.0,-24.0,-61.0
side,-0.03,0.98,-0.0,34.85,-15.99,-0.73,62.0,-14.0,6.0
side,0.0,0.96,0.02,-0.06,0.06,-0.12,63.0,-4.0,-67.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-25.0,-57.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-24.0,-62.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,49.0,-9.0,19.0
side,0.02,-0.99,-0.21,-0.31,0.12,-0.18,-33.0,-5.0,-81.0
unknown,-0.53,0.46,0.68,-1.53,-0.92,-1.22,66.0,31.0,-11.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-24.0,-62.0
sitting,1.0,0.04,0.07,0.0,0.49,0.12,13.0,-42.0,-11.0
side,-0.02,0.97,0.08,0.31,0.18,-0.06,59.0,-12.0,18.0
unknown,0.68,0.39,0.59,-9.4,10.86,0.12,6.0,-22.0,6.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,31.0,-36.0,1.0
unknown,-0.64,0.42,0.6,0.73,-0.37,-0.73,24.0,7.0,24.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-6.0,-24.0,-59.0
side,-0.02,0.97,0.09,0.67,0.18,-0.12,60.0,-11.0,14.0
sitting,0.97,0.24,0.15,0.24,0.61,-5.43,20.0,-40.0,-11.0
unknown,-0.75,0.95,-0.1,-20.63,1.65,-0.06,38.0,12.0,14.0
unknown,0.8,0.22,0.47,15.01,13.24,12.27,-1.0,-25.0,2.0
sitting,1.0,0.02,0.08,0.12,0.43,-0.43,10.0,-42.0,-8.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-24.0,-66.0
side,0.02,-1.0,-0.17,0.0,0.12,-0.12,-35.0,-7.0,-82.0
side,0.0,-1.0,0.17,-0.37,0.18,0.06,-28.0,-6.0,13.0
side,-0.03,0.97,0.08,-5.62,-0.37,1.89,67.0,2.0,-66.0
sitting,-0.98,-0.09,0.06,-0.73,1.53,0.79,-5.0,51.0,-29.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-23.0,-61.0
side,0.01,0.96,-0.0,-0.06,0.0,-0.12,62.0,-2.0,-65.0
